GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,AJWME001,NAME_M,AJWMM001
"G24001109550002","2014-2018",,,"Maryland","24","Caroline County","011",,,"955000","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9550, Caroline County, Maryland",1374,"Block Group 2, Census Tract 9550, Caroline County, Maryland",295
"G24001109551001","2014-2018",,,"Maryland","24","Caroline County","011",,,"955100","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9551, Caroline County, Maryland",1303,"Block Group 1, Census Tract 9551, Caroline County, Maryland",314
"G24001109551002","2014-2018",,,"Maryland","24","Caroline County","011",,,"955100","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9551, Caroline County, Maryland",2479,"Block Group 2, Census Tract 9551, Caroline County, Maryland",390
"G24001109551003","2014-2018",,,"Maryland","24","Caroline County","011",,,"955100","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9551, Caroline County, Maryland",1896,"Block Group 3, Census Tract 9551, Caroline County, Maryland",350
"G24001109552011","2014-2018",,,"Maryland","24","Caroline County","011",,,"955201","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9552.01, Caroline County, Maryland",2157,"Block Group 1, Census Tract 9552.01, Caroline County, Maryland",276
"G24001109552012","2014-2018",,,"Maryland","24","Caroline County","011",,,"955201","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9552.01, Caroline County, Maryland",1514,"Block Group 2, Census Tract 9552.01, Caroline County, Maryland",234
"G24001109552021","2014-2018",,,"Maryland","24","Caroline County","011",,,"955202","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9552.02, Caroline County, Maryland",1032,"Block Group 1, Census Tract 9552.02, Caroline County, Maryland",196
"G24001109552022","2014-2018",,,"Maryland","24","Caroline County","011",,,"955202","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9552.02, Caroline County, Maryland",1059,"Block Group 2, Census Tract 9552.02, Caroline County, Maryland",169
"G24001109553011","2014-2018",,,"Maryland","24","Caroline County","011",,,"955301","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9553.01, Caroline County, Maryland",2527,"Block Group 1, Census Tract 9553.01, Caroline County, Maryland",378
"G24001109553012","2014-2018",,,"Maryland","24","Caroline County","011",,,"955301","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9553.01, Caroline County, Maryland",1854,"Block Group 2, Census Tract 9553.01, Caroline County, Maryland",299
"G24001109553021","2014-2018",,,"Maryland","24","Caroline County","011",,,"955302","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9553.02, Caroline County, Maryland",1141,"Block Group 1, Census Tract 9553.02, Caroline County, Maryland",286
"G24001109553022","2014-2018",,,"Maryland","24","Caroline County","011",,,"955302","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9553.02, Caroline County, Maryland",898,"Block Group 2, Census Tract 9553.02, Caroline County, Maryland",275
"G24001109553023","2014-2018",,,"Maryland","24","Caroline County","011",,,"955302","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9553.02, Caroline County, Maryland",1191,"Block Group 3, Census Tract 9553.02, Caroline County, Maryland",220
"G24001109554001","2014-2018",,,"Maryland","24","Caroline County","011",,,"955400","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9554, Caroline County, Maryland",660,"Block Group 1, Census Tract 9554, Caroline County, Maryland",150
"G24001109554002","2014-2018",,,"Maryland","24","Caroline County","011",,,"955400","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9554, Caroline County, Maryland",1352,"Block Group 2, Census Tract 9554, Caroline County, Maryland",150
"G24001109555001","2014-2018",,,"Maryland","24","Caroline County","011",,,"955500","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9555, Caroline County, Maryland",1141,"Block Group 1, Census Tract 9555, Caroline County, Maryland",245
"G24001109555002","2014-2018",,,"Maryland","24","Caroline County","011",,,"955500","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9555, Caroline County, Maryland",1341,"Block Group 2, Census Tract 9555, Caroline County, Maryland",269
"G24001109555003","2014-2018",,,"Maryland","24","Caroline County","011",,,"955500","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9555, Caroline County, Maryland",1444,"Block Group 3, Census Tract 9555, Caroline County, Maryland",310
"G24001109556001","2014-2018",,,"Maryland","24","Caroline County","011",,,"955600","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9556, Caroline County, Maryland",365,"Block Group 1, Census Tract 9556, Caroline County, Maryland",135
"G24001109556002","2014-2018",,,"Maryland","24","Caroline County","011",,,"955600","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9556, Caroline County, Maryland",2170,"Block Group 2, Census Tract 9556, Caroline County, Maryland",211
"G24001109556003","2014-2018",,,"Maryland","24","Caroline County","011",,,"955600","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9556, Caroline County, Maryland",655,"Block Group 3, Census Tract 9556, Caroline County, Maryland",164
"G24001109556004","2014-2018",,,"Maryland","24","Caroline County","011",,,"955600","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 9556, Caroline County, Maryland",1117,"Block Group 4, Census Tract 9556, Caroline County, Maryland",290
"G24001305010011","2014-2018",,,"Maryland","24","Carroll County","013",,,"501001","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5010.01, Carroll County, Maryland",1437,"Block Group 1, Census Tract 5010.01, Carroll County, Maryland",307
"G24001305010012","2014-2018",,,"Maryland","24","Carroll County","013",,,"501001","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5010.01, Carroll County, Maryland",2447,"Block Group 2, Census Tract 5010.01, Carroll County, Maryland",330
